domain,split,subject,image_path,mask_path,original_shape,native_spacing_mm,processed_shape,processed_spacing_mm,original_unique_values,pre_integer_resample_unique_count,pre_integer_resample_min,pre_integer_resample_max,post_integer_unique_values,original_voxels,current_processed_voxels,nearest_processed_voxels,current_processed_volume_mm3,nearest_processed_volume_mm3,processed_volume_change_percent,processed_current_vs_nn_dice,processed_current_vs_nn_hd95_mm,processed_current_vs_nn_assd_mm,processed_current_vs_nn_added_voxels,processed_current_vs_nn_lost_voxels,tile_current_vs_nn_dice,tile_current_vs_nn_hd95_mm,tile_current_vs_nn_assd_mm,tile_current_vs_nn_added_voxels,tile_current_vs_nn_lost_voxels,native_original_vs_current_dice,native_original_vs_current_hd95_mm,native_original_vs_current_assd_mm,native_original_vs_current_added_voxels,native_original_vs_current_lost_voxels,native_original_vs_nn_dice,native_original_vs_nn_hd95_mm,native_original_vs_nn_assd_mm,native_original_vs_nn_added_voxels,native_original_vs_nn_lost_voxels,lost_added_ratio,net_processed_voxel_change,mean_inward_shift_mm,mean_outward_shift_mm,current_contour_direction_changes,nearest_contour_direction_changes,current_normalized_perimeter,nearest_normalized_perimeter
Mouse,train,POLYIC_20190628_mouse32__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190628_mouse32__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190628_mouse32__E3_P1.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",202,-0.07190265506505966,1.0,"[0, 1]",114393,55314,57454,442.51199670302856,459.6319965754746,-3.72471890555923,0.9810229852440409,0.1599999964237213,0.028884398315218343,0,2140,0.9810229852440409,0.1599999964237213,0.028884398315218343,0,2140,0.9758296583366742,0.10000000149011612,0.026667376716840586,565,4861,0.982330394954788,0.10000000149011612,0.018316328305721597,2034,2009,2140.0,-2140,0.18028504425816447,0.0,11794,12223,17.13938530698246,17.142278870068793
Mouse,validation,POLYIC_20190510_mouse31__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse31__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse31__E2_P1.nii.gz,"(35, 180, 180)","(0.40000006556510925, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",193,-0.6404867172241211,1.0,"[0, 1]",110439,53270,55328,426.15999682486046,442.62399670219406,-3.7196356275303644,0.9810493747582828,0.1599999964237213,0.030290826404836955,0,2058,0.9810493747582828,0.1599999964237213,0.030290826404836955,0,2058,0.9762200556974419,0.10000000149011612,0.026287534377236722,399,4750,0.9813704021073344,0.10000000149011612,0.019438514975379767,1897,2212,2058.0,-2058,0.1837123398269926,0.0,11035,11160,16.851771810597405,16.77009995542788
Mouse,validation,POLYIC_20190510_mouse40__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse40__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse40__E2_P1.nii.gz,"(35, 180, 180)","(0.4000000059604645, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",201,-0.7002212405204773,1.0,"[0, 1]",113350,54516,56840,436.127996750593,454.71999661207184,-4.088669950738916,0.9791299974855419,0.20000000298023224,0.03557938225020291,0,2324,0.9791299974855419,0.20000000298023224,0.03557938225020291,0,2324,0.9752646355037425,0.10000000149011612,0.027952124146300997,349,5140,0.9813261522161398,0.10000000149011612,0.020242260577459453,2025,2205,2324.0,-2324,0.1833175538418728,0.0,11802,11164,17.03358766060873,16.667533012739142
Mouse,validation,POLYIC_20190510_mouse44__E4_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse44__E4_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse44__E4_P1.nii.gz,"(35, 180, 180)","(0.3999998867511749, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",242,0.0,1.0,"[0, 1]",115247,55464,57872,443.7119966940878,462.97599655055984,-4.160906828863699,0.9787534410955037,0.20000000298023224,0.03409751504478167,0,2408,0.9787534410955037,0.20000000298023224,0.03409751504478167,0,2408,0.97582585043657,0.10000000149011612,0.026279338287180345,350,5107,0.9821383625964467,0.10000000149011612,0.018300675519529002,2030,2086,2408.0,-2408,0.18551910090015775,0.0,12279,12479,17.201980990031824,17.138503660163845
Mouse,validation,POLYIC_20190517_mouse31__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse31__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse31__E3_P1.nii.gz,"(35, 180, 180)","(0.3999999761581421, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",192,0.0,1.0,"[0, 1]",111338,53734,55814,429.87199679720385,446.51199667322624,-3.726663561113699,0.981012889327053,0.1599999964237213,0.029765348651511415,0,2080,0.981012889327053,0.1599999964237213,0.029765348651511415,0,2080,0.976754631199758,0.10000000149011612,0.0257124131467467,295,4777,0.9827180913941039,0.10000000149011612,0.017944529062778783,1828,2017,2080.0,-2080,0.18348557461196413,0.0,11439,11711,16.984962846389564,16.943751624408986
Mouse,validation,POLYIC_20190517_mouse40__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse40__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse40__E3_P1.nii.gz,"(35, 180, 180)","(0.4000000059604645, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",229,0.0,1.0,"[0, 1]",114552,55340,57672,442.7199967014788,461.3759965624808,-4.043556665279512,0.9793650231833787,0.20000000298023224,0.03263432757217208,0,2332,0.9793650231833787,0.20000000298023224,0.03263432757217208,0,2332,0.9770255543446834,0.10000000149011612,0.025869197111324967,438,4727,0.9828415029047849,0.10000000149011612,0.018088767121478284,2141,1796,2332.0,-2332,0.18199399431231295,0.0,11699,11993,17.007312162498543,16.922194062821358
Mouse,validation,POLYIC_20190517_mouse44__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse44__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse44__E3_P1.nii.gz,"(35, 180, 180)","(0.4000004231929779, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",210,-0.19579645991325378,1.0,"[0, 1]",119760,57730,59966,461.8399965590237,479.72799642574773,-3.7287796417970185,0.9810019032082654,0.1599999964237213,0.0313029193028578,0,2236,0.9810019032082654,0.1599999964237213,0.0313029193028578,0,2236,0.97630388289125,0.10000000149011612,0.026807196829666317,382,5180,0.9819265775050064,0.10000000149011612,0.0193102282477088,1997,2326,2236.0,-2236,0.17990607990215204,0.0,12054,11858,16.829182377711543,16.688861251410223
Mouse,validation,POLYIC_20190618_mouse31__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse31__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse31__E3_P1.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",204,0.0,1.0,"[0, 1]",114447,55054,57408,440.43199671852574,459.2639965782164,-4.100473801560758,0.9790684853550533,0.20000000298023224,0.03344169628671884,0,2354,0.9790684853550533,0.20000000298023224,0.03344169628671884,0,2354,0.9752775695262575,0.10000000149011612,0.027904569921182277,367,5173,0.9815304583506371,0.10000000149011612,0.01969406640166921,2043,2182,2354.0,-2354,0.18352166299938447,0.0,11797,11979,17.185013049323313,17.082893617840096
Mouse,validation,POLYIC_20190619_mouse40__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse40__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse40__E3_P1.nii.gz,"(38, 180, 180)","(0.39999961853027344, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",204,-0.18694689869880676,1.0,"[0, 1]",115199,55336,57878,442.6879967017172,463.02399655020224,-4.39199695912091,0.9775469464907167,0.20000000298023224,0.035396561125060295,0,2542,0.9775469464907167,0.20000000298023224,0.035396561125060295,0,2542,0.9749461230788332,0.10000000149011612,0.02785779160476955,383,5267,0.9810428801290697,0.10000000149011612,0.019896740148047872,2273,2098,2542.0,-2542,0.18932729935453785,0.0,12064,12687,17.19682022337488,17.236232030117115
Mouse,validation,POLYIC_20190619_mouse44__E4_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse44__E4_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse44__E4_P1.nii.gz,"(38, 180, 180)","(0.40000006556510925, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",212,0.0,1.0,"[0, 1]",118932,57268,59702,458.14399658656106,477.61599644148333,-4.0769153462195575,0.9791912456185347,0.20000000298023224,0.034444138408353496,0,2434,0.9791912456185347,0.20000000298023224,0.034444138408353496,0,2434,0.9752716003279378,0.10000000149011612,0.027939084987577346,434,5327,0.9818114546631798,0.10000000149011612,0.019541098837323943,2152,2174,2434.0,-2434,0.1850685337861889,0.0,12349,12287,17.140338346544137,16.954057033428608
Mouse,validation,POLYIC_20190628_mouse31__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190628_mouse31__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190628_mouse31__E3_P1.nii.gz,"(38, 180, 180)","(0.4000000059604645, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",201,0.0,1.0,"[0, 1]",116678,56284,58644,450.271996645212,469.1519965045451,-4.024282108996657,0.9794654044271196,0.20000000298023224,0.03231838167155319,0,2360,0.9794654044271196,0.20000000298023224,0.03231838167155319,0,2360,0.9759687449470561,0.10000000149011612,0.02709644867414704,485,5014,0.9819702944438022,0.10000000149011612,0.019097619795879584,2207,2004,2360.0,-2360,0.18505931986590562,0.0,12102,12636,17.26055121424198,17.26733614639744
Mouse,test,POLYIC_20190510_mouse34__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse34__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse34__E2_P1.nii.gz,"(35, 180, 180)","(0.3999999165534973, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",209,0.0,1.0,"[0, 1]",104928,50522,52670,404.175996988654,421.3599968606232,-4.078222897284982,0.9791844329017754,0.20000000298023224,0.03204849023904489,0,2148,0.9791844329017754,0.20000000298023224,0.03204849023904489,0,2148,0.9753966361942387,0.10000000149011612,0.02627932893586509,371,4686,0.9812787304251626,0.10000000149011612,0.019140578780596534,1889,2037,2148.0,-2148,0.18431564027120947,0.0,11234,11412,17.173523152528528,17.103344221771604
Mouse,test,POLYIC_20190510_mouse35__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse35__E3_P1.nii.gz,"(35, 180, 180)","(0.40000006556510925, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",189,-0.5276548862457275,1.0,"[0, 1]",107899,51974,54022,415.79199690210805,432.17599678003774,-3.7910480915182703,0.9806785161704216,0.1599999964237213,0.030400034023547535,0,2048,0.9806785161704216,0.1599999964237213,0.030400034023547535,0,2048,0.9755017458199676,0.10000000149011612,0.026829332565413738,371,4807,0.981292146042855,0.10000000149011612,0.019466251832483083,1852,2179,2048.0,-2048,0.18107909925311105,0.0,11253,11198,17.0331069567234,16.888154859676966
Mouse,test,POLYIC_20190510_mouse37__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse37__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse37__E2_P1.nii.gz,"(35, 180, 180)","(0.3999997675418854, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",201,-0.17588496208190918,1.0,"[0, 1]",121082,58414,60626,467.31199651825415,485.00799638640865,-3.6485996107280703,0.9814180107526882,0.1599999964237213,0.03073729525537818,0,2212,0.9814180107526882,0.1599999964237213,0.03073729525537818,0,2212,0.9771413413725301,0.10000000149011612,0.026236500636972197,384,5045,0.9825169187774658,0.10000000149011612,0.019061921184762895,1978,2251,2212.0,-2212,0.18017630872550752,0.0,12049,12012,16.813127159350373,16.675083597162313
Mouse,test,POLYIC_20190510_mouse38__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse38__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse38__E2_P1.nii.gz,"(35, 180, 180)","(0.3999999761581421, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",213,-0.5276548862457275,1.0,"[0, 1]",115244,55600,57870,444.7999966859816,462.9599965506791,-3.922585104544669,0.9799947122587468,0.20000000298023224,0.03341971677162386,0,2270,0.9799947122587468,0.20000000298023224,0.03341971677162386,0,2270,0.9768744442035686,0.10000000149011612,0.026143411414313176,383,4844,0.9824258338939648,0.10000000149011612,0.01887568841439935,1978,2071,2270.0,-2270,0.18731717853950508,0.0,11415,11564,16.793618135344417,16.696423263313786
Mouse,test,POLYIC_20190510_mouse39__E4_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse39__E4_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse39__E4_P1.nii.gz,"(35, 180, 180)","(0.3999998867511749, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",204,0.0,1.0,"[0, 1]",117869,56782,59200,454.2559966155289,473.5999964714049,-4.08445945945946,0.9791519373695918,0.20000000298023224,0.034093291447993355,0,2418,0.9791519373695918,0.20000000298023224,0.034093291447993355,0,2418,0.976284567871844,0.10000000149011612,0.02688324400619836,386,5093,0.9820350644998451,0.10000000149011612,0.019358665796652415,2117,2118,2418.0,-2418,0.1870967721377058,0.0,11382,11896,16.754694216874025,16.7758952961713
Mouse,test,POLYIC_20190510_mouse42__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse42__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse42__E2_P1.nii.gz,"(35, 180, 180)","(0.4000001549720764, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",202,-0.3550885021686554,1.0,"[0, 1]",115179,55458,57688,443.6639966944455,461.5039965615271,-3.8656219664401608,0.980290951513973,0.1599999964237213,0.03116065422390291,0,2230,0.980290951513973,0.1599999964237213,0.03116065422390291,0,2230,0.9760925449871465,0.10000000149011612,0.026610877977795454,328,5066,0.9819923588140949,0.10000000149011612,0.019006360636988476,1927,2216,2230.0,-2230,0.18115246400838475,0.0,11419,11748,16.73425545700973,16.704730010864182
Mouse,test,POLYIC_20190510_mouse43__E2_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse43__E2_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse43__E2_P1_1.nii.gz,"(35, 180, 180)","(0.4000000059604645, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",181,0.0,1.0,"[0, 1]",79141,38212,39722,305.69599772238723,317.7759976323842,-3.801419868083178,0.9806246310981086,0.1599999964237213,0.028132306305497293,0,1510,0.9806246310981086,0.1599999964237213,0.028132306305497293,0,1510,0.9772094820922442,0.10000000149011612,0.020749129059505905,248,3290,0.9824364038552694,0.10000000149011612,0.015072492118264287,1361,1418,1510.0,-1510,0.18410595809387056,0.0,8079,8513,15.961387446200836,15.995785962551029
Mouse,test,POLYIC_20190510_mouse43__E9_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse43__E9_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse43__E9_P1.nii.gz,"(35, 180, 180)","(0.3999999463558197, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",231,0.0,1.0,"[0, 1]",117277,56578,58912,452.62399662768826,471.295996488571,-3.961841390548615,0.9797904580483159,0.20000000298023224,0.03333731328271361,0,2334,0.9797904580483159,0.20000000298023224,0.03333731328271361,0,2334,0.9765477526379429,0.10000000149011612,0.02659513642702087,376,5016,0.9828754570948797,0.10000000149011612,0.018297477381594485,2049,1969,2334.0,-2334,0.18230933799458654,0.0,11925,12145,16.78815904887672,16.675971221782167
Mouse,test,POLYIC_20190517_mouse33__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse33__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse33__E2_P1.nii.gz,"(35, 180, 180)","(0.4000000059604645, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",240,0.0,1.0,"[0, 1]",109688,52738,55038,421.90399685657013,440.3039967194794,-4.178930920454959,0.9786594418052257,0.20000000298023224,0.0332497437187467,0,2300,0.9786594418052257,0.20000000298023224,0.0332497437187467,0,2300,0.9754714081470132,0.10000000149011612,0.027347242294961764,310,4957,0.981566295258277,0.10000000149011612,0.019194842969555308,2052,1993,2300.0,-2300,0.18557391092829081,0.0,11232,11621,16.90660300504471,16.927097204689467
Mouse,test,POLYIC_20190517_mouse35__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse35__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse35__E2_P1.nii.gz,"(35, 180, 180)","(0.3999999761581421, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",187,-0.5276548862457275,1.0,"[0, 1]",112277,54288,56300,434.3039967641829,450.39999664425835,-3.5737122557726466,0.9818063442688176,0.1599999964237213,0.02876585164756031,0,2012,0.9818063442688176,0.1599999964237213,0.02876585164756031,0,2012,0.9775164146054822,0.10000000149011612,0.024610696675703148,392,4563,0.9822454075263064,0.10000000149011612,0.01841489090913486,1854,2128,2012.0,-2012,0.18207256231553276,0.0,11624,11753,16.90687677342589,16.84065537563184
Mouse,test,POLYIC_20190517_mouse36__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse36__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse36__E2_P1.nii.gz,"(35, 180, 180)","(0.3999999463558197, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",221,-0.16703540086746216,1.0,"[0, 1]",116017,55940,58242,447.519996665716,465.9359965285061,-3.9524741595412247,0.9798392040777005,0.20000000298023224,0.03211365822476503,0,2302,0.9798392040777005,0.20000000298023224,0.03211365822476503,0,2302,0.9761624226223973,0.10000000149011612,0.026148823725838204,422,5000,0.9819396839768049,0.10000000149011612,0.01866651757314112,2050,2139,2302.0,-2302,0.1855603801127002,0.0,11900,12370,17.02221825265453,17.007273812310114
Mouse,test,POLYIC_20190517_mouse37__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse37__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse37__E3_P1.nii.gz,"(43, 256, 256)","(0.3000001907348633, 0.0703125, 0.0703125)","(72, 65, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",534,0.0,1.0,"[0, 1]",301479,54646,56257,437.1679967428444,450.05599664682137,-2.8636436354586983,0.9854737924131899,0.1599999964237213,0.021759038738579938,0,1611,0.9854737924131899,0.1599999964237213,0.021759038738579938,0,1611,0.9792000430355531,0.09943689110435824,0.022067900650161718,2136,10237,0.9819457976259122,0.0703125,0.01842171755866342,5727,5169,1611.0,-1611,0.17554934569799258,0.0,13765,13716,17.625298352254564,17.45882686562797
Mouse,test,POLYIC_20190517_mouse38__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse38__E3_P1.nii.gz,"(35, 180, 180)","(0.40000012516975403, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",224,0.0,1.0,"[0, 1]",115836,55828,58094,446.62399667239174,464.7519965373276,-3.9005749302853996,0.9801091975211109,0.20000000298023224,0.031813676517947816,0,2266,0.9801091975211109,0.20000000298023224,0.031813676517947816,0,2266,0.9760210757254693,0.10000000149011612,0.027098531741564968,381,5062,0.9820090925968301,0.10000000149011612,0.019222687091826948,2056,2111,2266.0,-2266,0.18563106578478009,0.0,11473,11959,16.823168986843008,16.838811629709888
Mouse,test,POLYIC_20190517_mouse39__E12_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse39__E12_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse39__E12_P1.nii.gz,"(43, 256, 256)","(0.3000001907348633, 0.0703125, 0.0703125)","(72, 65, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",501,0.0,1.0,"[0, 1]",295269,53405,54979,427.2399968168138,439.8319967229961,-2.8629112934029357,0.9854775612636552,0.1599999964237213,0.022222081962800847,0,1574,0.9854775612636552,0.1599999964237213,0.022222081962800847,0,1574,0.9794353001847952,0.09943689110435824,0.022418374098651914,1575,10388,0.9825819654759058,0.0703125,0.018013624512719532,4763,5510,1574.0,-1574,0.1749809377245709,0.0,12632,12676,17.188625982378515,17.045714885025514
Mouse,test,POLYIC_20190517_mouse42__E4_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse42__E4_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse42__E4_P1.nii.gz,"(35, 180, 180)","(0.39999979734420776, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",218,-0.11836282908916473,1.0,"[0, 1]",117902,56778,59088,454.2239966157673,472.70399647808057,-3.9094232331437855,0.9800631764279426,0.20000000298023224,0.032250573935031814,0,2310,0.9800631764279426,0.20000000298023224,0.032250573935031814,0,2310,0.9764306557334465,0.10000000149011612,0.02645728988658998,309,5135,0.9821945607227462,0.10000000149011612,0.019056203600391654,1968,2226,2310.0,-2310,0.18366233543916183,0.0,11683,11971,16.766312068734933,16.74567187783265
Mouse,test,POLYIC_20190517_mouse43__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse43__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse43__E3_P1.nii.gz,"(35, 180, 180)","(0.399999737739563, 0.10000000149011612, 0.10000000149011612)","(72, 70, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",214,-0.5276548862457275,1.0,"[0, 1]",119457,57594,59888,460.75199656712994,479.1039964303969,-3.830483569329415,0.9804736044670673,0.20000000298023224,0.031614028991086535,0,2294,0.9804736044670673,0.20000000298023224,0.031614028991086535,0,2294,0.9765242574130552,0.10000000149011612,0.026299452628433122,348,5148,0.9823131988801154,0.10000000149011612,0.018709107199432664,1951,2269,2294.0,-2294,0.1830950282585548,0.0,11926,12238,16.785930469727713,16.76475820753583
